C:\Users\Cyprian\Projects\Algorithms-design-and-analysis\Sorting alorithms/Result3/algorithm1.csv
100;5.44554e-06
200;1.19802e-05
400;3.91089e-05
800;5.64356e-05
1600;0.000120792
3200;0.000262178
6400;0.000549307
12800;0.00119149
25600;0.00246604
51200;0.00520535
102400;0.0107653
204800;0.0222451
