C:\Users\Cyprian\Projects\Algorithms-design-and-analysis\Sorting alorithms/Result3/algorithm0.csv
100;1.51485e-05
200;2.75248e-05
400;5.70297e-05
800;0.000121188
1600;0.000255842
3200;0.000538416
6400;0.00111713
12800;0.00234139
25600;0.0049101
51200;0.0101789
102400;0.0213905
204800;0.044206
