C:\Users\Cyprian\Projects\Algorithms-design-and-analysis\Sorting alorithms/Result/algorithm0.csv
100;2.61386e-05
200;3.63366e-05
400;7.54455e-05
800;0.00015495
1600;0.000323762
3200;0.00057198
6400;0.00114119
12800;0.00239663
25600;0.00497911
51200;0.0104628
102400;0.0218786
204800;0.0448343
