C:\Users\Cyprian\Projects\Algorithms-design-and-analysis\Sorting alorithms/Result/algorithm2.csv
100;1.34653e-05
200;1.77228e-05
400;3.9505e-05
800;8.41584e-05
1600;0.000185842
3200;0.000394257
6400;0.000847723
12800;0.00178851
25600;0.00381089
51200;0.00803525
102400;0.0169895
204800;0.0367702
