C:\Users\Cyprian\Projects\Algorithms-design-and-analysis\Sorting alorithms/Results/algorithm2.csv
200;1.78218e-05
400;3.91089e-05
800;8.22772e-05
1600;0.000177822
3200;0.000374059
6400;0.00080396
12800;0.00199564
25600;0.00368733
51200;0.00779129
102400;0.0164712
204800;0.0349713
409600;0.0741062
819200;0.148107
1638400;0.301271
3276800;0.607607
6553600;1.25466
13107200;2.53449
26214400;5.20153
52428800;10.7304
104857600;22.1762
