C:\Users\Cyprian\Projects\Algorithms-design-and-analysis\Sorting alorithms/Results/algorithm1.csv
200;8.31683e-06
400;1.35644e-05
800;2.39604e-05
1600;5.0297e-05
3200;9.20792e-05
6400;0.000189703
12800;0.000515941
25600;0.000845248
51200;0.0018599
102400;0.00427129
204800;0.00874129
409600;0.0156164
819200;0.0304888
1638400;0.0644148
3276800;0.135961
6553600;0.296613
13107200;0.629968
26214400;1.34225
52428800;2.85355
104857600;5.91299
