C:\Users\Cyprian\Projects\Algorithms-design-and-analysis\Sorting alorithms/Results/algorithm0.csv
200;4.39604e-05
400;6.78218e-05
800;0.000156535
1600;0.000291584
3200;0.00068198
6400;0.0011705
12800;0.00239089
25600;0.00503238
51200;0.0118291
102400;0.0217841
204800;0.0436037
409600;0.0926508
819200;0.182813
1638400;0.406352
3276800;0.780027
6553600;1.63177
13107200;3.26956
26214400;6.54327
52428800;13.2639
104857600;26.8701
